frequency_hz,gamma_per_m
0.0,0.00030018742244459595
0.4,0.0003001874224451512
0.8,0.000300187422446817
1.2000000000000002,0.0003288725337882655
1.6,0.0003798240562227139
2.0,0.00042473634369214847
2.4000000000000004,0.00046536024201286727
2.8000000000000003,0.0005027356762431035
3.2,0.000537540116477974
3.6,0.0005702440687026645
4.0,0.0006011900583983821
4.4,0.0006306366298891971
4.800000000000001,0.0006587846199211929
5.2,0.0006857937227208886
5.6000000000000005,0.0007117934012328036
6.0,0.0007368903380616921
6.4,0.00076117367967313
6.800000000000001,0.0007847188236551277
7.2,0.000807590215161825
7.6000000000000005,0.0008298434520495571
8.0,0.0008515268967594958
8.4,0.000872682929246096
8.8,0.0008933489340645652
9.200000000000001,0.0009135580874650063
9.600000000000001,0.0009333399918923042
10.0,0.0009527211925608313
10.4,0.0009717256018320658
10.8,0.0009903748507416774
11.200000000000001,0.0010086885824006021
11.600000000000001,0.001026684698601693
12.0,0.0010443795684419346
12.4,0.0010617882058746887
12.8,0.0010789244216664706
13.200000000000001,0.001095800954128079
13.600000000000001,0.0011124295821347188
14.0,0.0011288212232820345
14.4,0.0011449860194994832
14.8,0.0011609334120258254
15.200000000000001,0.0011766722073188228
15.600000000000001,0.0011922106352038428
16.0,0.0012075564003498278
16.400000000000002,0.0012227167279851535
16.8,0.001237698404622008
17.2,0.0012525078144395702
17.6,0.0012671509718784717
18.0,0.0012816335509177996
18.400000000000002,0.0012959609114381728
18.8,0.001310138123017651
19.200000000000003,0.0013241699864595209
19.6,0.0013380610533106757
20.0,0.0013518156435951506
20.400000000000002,0.0013654378619582942
20.8,0.0013789316123922653
21.200000000000003,0.0013923006116922853
21.6,0.0014055484017748284
22.0,0.0014186783609732054
22.400000000000002,0.001431693714412406
22.8,0.0014445975435532857
23.200000000000003,0.0014573927949859495
23.6,0.0014700822885432706
24.0,0.001482668724797692
24.400000000000002,0.0014951546919976467
24.8,0.0015075426724939479
25.200000000000003,0.0015198350487012396
25.6,0.0015320341086349672
26.0,0.0015441420510602193
26.400000000000002,0.0015561609902851885
26.8,0.0015680929606287617
27.200000000000003,0.0015799399205889183
27.6,0.0015917037567360543
28.0,0.0016033862873530982
28.400000000000002,0.001614989265842253
28.8,0.0016265143839163914
29.200000000000003,0.0016379632745915083
29.6,0.001649337514995176
30.0,0.0016606386290046436
30.400000000000002,0.001671868089727036
30.8,0.0016830273218330517
31.200000000000003,0.0016941177037545975
31.6,0.0017051405697559264
32.0,0.0017160972118870686
32.4,0.0017269888818276203
32.800000000000004,0.0017378167926283268
33.2,0.0017485821203572915
33.6,0.0017592860056571172
34.0,0.0017699295552188017
34.4,0.0017805138431777575
34.800000000000004,0.0017910399124369282
35.2,0.001801508775921598
35.6,0.0018119214177701555
36.0,0.0018222787944647632
36.4,0.0018325818359055904
36.800000000000004,0.001842831446432025
37.2,0.0018530285057940152
37.6,0.0018631738700764944
38.0,0.0018732683725796225
38.400000000000006,0.0018833128246574008
38.800000000000004,0.0018933080165170382
39.2,0.001903254717981291
39.6,0.0019131536792158527
40.0,0.0019230056314237264
40.400000000000006,0.0019328112875083982
40.800000000000004,0.001942571342707505
41.2,0.0019522864751985853
41.6,0.001961957346678401
42.0,0.0019715846029172246
42.400000000000006,0.001981168874289407
42.800000000000004,0.00199071077628144
43.2,0.002000210909978692
43.6,0.0020096698625318727
44.0,0.0020190882076042784
44.400000000000006,0.0020284665058007455
44.800000000000004,0.002037805305079248
45.2,0.002047105141145969
45.6,0.002056366537834657
46.0,0.0020655900074710203
46.400000000000006,0.0020747760512228857
46.800000000000004,0.0020839251594367784
47.2,0.0020930378119615725
47.6,0.002102114478459811
48.0,0.0021111556187072625
48.400000000000006,0.0021201616828812565
48.800000000000004,0.0021291331118383026
49.2,0.00213807033738148
49.6,0.002146973782518052
50.0,0.00215584386170774
50.400000000000006,0.002164680981102063
50.800000000000004,0.002173485538775139
51.2,0.002182257924946317
51.6,0.0021909985221949795
52.0,0.0021997077056678644
52.400000000000006,0.0022083858432792114
52.800000000000004,0.002217033295904038
53.2,0.002225650417564834
53.6,0.002234237555611936
54.0,0.002242795050897856
54.400000000000006,0.0022513232379457963
54.800000000000004,0.0022598224451125942
55.2,0.0022682929947463156
55.6,0.002276735203338716
56.0,0.002285149381672762
56.400000000000006,0.0022935358349654195
56.800000000000004,0.002301894863005881
57.2,0.002310226760289418
57.6,0.0023185318161470236
58.0,0.0023268103148710003
58.400000000000006,0.0023350625358366578
58.800000000000004,0.0023432887536202563
59.2,0.002351489238113342
59.6,0.0023596642546336102
60.0,0.0023678140640324137
60.400000000000006,0.002375938922799056
60.800000000000004,0.0023840390831619696
61.2,0.0023921147931869027
61.6,0.0024001662968722213
62.0,0.0024081938342414193
62.400000000000006,0.0024161976414329525
62.800000000000004,0.002424177950787473
63.2,0.0024321349909325737
63.6,0.002440068986865106
64.0,0.0024479801600311812
64.4,0.002455868728403915
64.8,0.0024637349065589967
65.2,0.002471578905748171
65.60000000000001,0.0024794009339706743
66.0,0.002487201196042725
66.4,0.0024949798936651133
66.8,0.002502737225488958
67.2,0.0025104733871796903
67.60000000000001,0.002518188571479329
68.0,0.0025258829682670916
68.4,0.0025335567646184035
68.8,0.002541210144862353
69.2,0.0025488432906376475
69.60000000000001,0.0025564563809471045
70.0,0.002564049592210742
70.4,0.0025716230983175003
70.8,0.002579177070675641
71.2,0.0025867116782618627
71.60000000000001,0.002594227087669181
72.0,0.002601723463153593
72.4,0.00260920096667959
72.8,0.0026166597579645235
73.2,0.002624099994521884
73.60000000000001,0.002631521831703514
74.0,0.0026389254227407815
74.4,0.0026463109187847608
74.8,0.0026536784689454333
75.2,0.00266102822032995
75.60000000000001,0.002668360318079976
76.0,0.0026756749054081424
76.4,0.00268297212363364
76.80000000000001,0.0026902521122169703
77.2,0.002697515008793883
77.60000000000001,0.002704760949208521
78.0,0.002711990067545798
78.4,0.0027192024961630265
78.80000000000001,0.0027263983657208205
79.2,0.002733577805213291
79.60000000000001,0.0027407409419975565
80.0,0.0027478879018225833
80.4,0.002755018808857382
80.80000000000001,0.002762133785718562
81.2,0.002769232953497285
81.60000000000001,0.0027763164317856103
82.0,0.002783384338702262
82.4,0.0027904367909178307
82.80000000000001,0.0027974739036794286
83.2,0.0028044957908347967
83.60000000000001,0.0028115025648559008
84.0,0.0028184943368620183
84.4,0.002825471216642321
84.80000000000001,0.002832433312677988
85.2,0.002839380732163838
85.60000000000001,0.002846313581029516
86.0,0.002853231963960218
86.4,0.002860135984417001
86.80000000000001,0.0028670257446566524
87.2,0.002873901345751158
87.60000000000001,0.0028807628876067626
88.0,0.0028876104689826414
88.4,0.002894444187509186
88.80000000000001,0.0029012641397059224
89.2,0.002908070420999058
89.60000000000001,0.002914863125738686
90.0,0.0029216423472156316
90.4,0.002928408177677966
90.80000000000001,0.002935160708347196
91.2,0.0029419000294341226
91.60000000000001,0.002948626230154397
92.0,0.0029553393987437598
92.4,0.0029620396224729934
92.80000000000001,0.0029687269876625686
93.2,0.0029754015796970247
93.60000000000001,0.002982063483039053
94.0,0.002988712781243323
94.4,0.002995349556970039
94.80000000000001,0.0030019738919982346
95.2,0.0030085858672388183
95.60000000000001,0.0030151855627473735
96.0,0.0030217730577367127
96.4,0.003028348430589201
96.80000000000001,0.0030349117588688427
97.2,0.0030414631193331513
97.60000000000001,0.003048002587944793
98.0,0.0030545302398830173
98.4,0.0030610461495548785
98.80000000000001,0.003067550390606249
99.2,0.0030740430359326347
99.60000000000001,0.003080524157689792
100.0,0.0030869938273041546
100.4,0.003093452115483069
100.80000000000001,0.0030998990922248494
101.2,0.003106334826828653
101.60000000000001,0.003112759387904175
102.0,0.00311917284338118
102.4,0.0031255752605188563
102.80000000000001,0.0031319667059150074
103.2,0.00313834724551509
103.60000000000001,0.003144716944621083
104.0,0.0031510758679002097
104.4,0.0031574240793935076
104.80000000000001,0.003163761642524246
105.2,0.0031700886201062066
105.60000000000001,0.0031764050743518135
106.0,0.0031827110668801325
106.4,0.003189006658724727
106.80000000000001,0.003195291910341388
107.2,0.003201566881615727
107.60000000000001,0.0032078316318706465
108.0,0.003214086219873682
108.4,0.0032203307038442225
108.80000000000001,0.003226565141460613
109.2,0.0032327895898671332
109.60000000000001,0.003239004105680871
110.0,0.0032452087449984716
110.4,0.0032514035634027866
110.80000000000001,0.0032575886159694036
111.2,0.0032637639572730814
111.60000000000001,0.003269929641394072
112.0,0.003276085721924343
112.4,0.0032822322519737014
112.80000000000001,0.003288369284175817
113.2,0.0032944968706941536
113.60000000000001,0.0033006150632277987
114.0,0.003306723913017206
114.4,0.0033128234708498473
114.80000000000001,0.003318913787065773
115.2,0.003324994911563086
115.60000000000001,0.0033310668938033292
116.0,0.0033371297828167913
116.4,0.0033431836272077298
116.80000000000001,0.0033492284751595078
117.2,0.0033552643744396596
117.60000000000001,0.0033612913724048728
118.0,0.003367309516005896
118.4,0.003373318851792372
118.80000000000001,0.0033793194259175946
119.2,0.0033853112841431983
