id,value
1.000000,0.014798
2.000000,0.019655
3.000000,0.023946
4.000000,0.027357
5.000000,0.029657
6.000000,0.030728
7.000000,0.030568
8.000000,0.029298
9.000000,0.027148
10.000000,0.024431
11.000000,0.021520
12.000000,0.018804
13.000000,0.016654
14.000000,0.015384
15.000000,0.015224
16.000000,0.016295
17.000000,0.018595
18.000000,0.022006
19.000000,0.026297
20.000000,0.031154
21.000000,0.015646
22.000000,0.019056
23.000000,0.022117
24.000000,0.024634
25.000000,0.026465
26.000000,0.027535
27.000000,0.027845
28.000000,0.027470
29.000000,0.026549
30.000000,0.025279
31.000000,0.023889
32.000000,0.022619
33.000000,0.021699
34.000000,0.021323
35.000000,0.021633
36.000000,0.022704
37.000000,0.024535
38.000000,0.027051
39.000000,0.030112
40.000000,0.033523
41.000000,0.016322
42.000000,0.017393
43.000000,0.018463
44.000000,0.019534
45.000000,0.020604
46.000000,0.021674
47.000000,0.022745
48.000000,0.023815
49.000000,0.024886
50.000000,0.025956
51.000000,0.027027
52.000000,0.028097
53.000000,0.029167
54.000000,0.030238
55.000000,0.031308
56.000000,0.032379
57.000000,0.033449
58.000000,0.034520
59.000000,0.035590
60.000000,0.036660
61.000000,0.023315
62.000000,0.022045
63.000000,0.021125
64.000000,0.020749
65.000000,0.021059
66.000000,0.022129
67.000000,0.023960
68.000000,0.026477
69.000000,0.029538
70.000000,0.032949
71.000000,0.036480
72.000000,0.039890
73.000000,0.042951
74.000000,0.045468
75.000000,0.047299
76.000000,0.048369
77.000000,0.048679
78.000000,0.048303
79.000000,0.047383
80.000000,0.046113
81.000000,0.050258
82.000000,0.047542
83.000000,0.045391
84.000000,0.044121
85.000000,0.043961
86.000000,0.045032
87.000000,0.047333
88.000000,0.050743
89.000000,0.055035
90.000000,0.059892
91.000000,0.064944
92.000000,0.069800
93.000000,0.074092
94.000000,0.077503
95.000000,0.079803
96.000000,0.080874
97.000000,0.080714
98.000000,0.079444
99.000000,0.077293
100.000000,0.074577
101.000000,0.051863
102.000000,0.049147
103.000000,0.046997
104.000000,0.045727
105.000000,0.045567
106.000000,0.046638
107.000000,0.048938
108.000000,0.052349
109.000000,0.056640
110.000000,0.061497
111.000000,0.066549
112.000000,0.071406
113.000000,0.075698
114.000000,0.079108
115.000000,0.081409
116.000000,0.082479
117.000000,0.082319
118.000000,0.081050
119.000000,0.078899
120.000000,0.076183
121.000000,0.028132
122.000000,0.026862
123.000000,0.025942
124.000000,0.025566
125.000000,0.025876
126.000000,0.026946
127.000000,0.028777
128.000000,0.031294
129.000000,0.034355
130.000000,0.037765
131.000000,0.041296
132.000000,0.044707
133.000000,0.047768
134.000000,0.050285
135.000000,0.052116
136.000000,0.053186
137.000000,0.053496
138.000000,0.053120
139.000000,0.052200
140.000000,0.050930
141.000000,0.024350
142.000000,0.025421
143.000000,0.026491
144.000000,0.027562
145.000000,0.028632
146.000000,0.029703
147.000000,0.030773
148.000000,0.031843
149.000000,0.032914
150.000000,0.033984
151.000000,0.035055
152.000000,0.036125
153.000000,0.037196
154.000000,0.038266
155.000000,0.039336
156.000000,0.040407
157.000000,0.041477
158.000000,0.042548
159.000000,0.043618
160.000000,0.044689
161.000000,0.026885
162.000000,0.030296
163.000000,0.033357
164.000000,0.035874
165.000000,0.037704
166.000000,0.038775
167.000000,0.039085
168.000000,0.038709
169.000000,0.037789
170.000000,0.036519
171.000000,0.035129
172.000000,0.033859
173.000000,0.032939
174.000000,0.032563
175.000000,0.032873
176.000000,0.033943
177.000000,0.035774
178.000000,0.038291
179.000000,0.041352
180.000000,0.044763
181.000000,0.029248
182.000000,0.034105
183.000000,0.038397
184.000000,0.041807
185.000000,0.044108
186.000000,0.045179
187.000000,0.045019
188.000000,0.043749
189.000000,0.041598
190.000000,0.038882
191.000000,0.035971
192.000000,0.033255
193.000000,0.031105
194.000000,0.029835
195.000000,0.029675
196.000000,0.030745
197.000000,0.033046
198.000000,0.036457
199.000000,0.040748
200.000000,0.045605
