x_mm,y_mm,z_m
-28.241169,-14.606226,1.148154266e-07
-27.344624,-14.606226,-1.322370630e-07
-26.448079,-14.606226,-8.792639511e-09
-25.551534,-14.606226,-4.667245399e-08
-24.654989,-14.606226,-9.816538606e-08
-23.758444,-14.606226,-1.296492142e-08
-22.861899,-14.606226,-3.998220898e-08
-21.965354,-14.606226,1.267068421e-07
-21.068809,-14.606226,4.191692874e-08
-20.172264,-14.606226,1.884585670e-07
-19.275718,-14.606226,1.166570267e-07
-18.379173,-14.606226,-1.774219151e-08
-17.482628,-14.606226,2.707387826e-08
-16.586083,-14.606226,-9.275464280e-08
-15.689538,-14.606226,2.690174268e-08
-14.792993,-14.606226,-1.239176514e-07
-13.896448,-14.606226,-1.751929788e-08
-12.999903,-14.606226,7.393091017e-08
-12.103358,-14.606226,8.618145187e-08
-11.206813,-14.606226,1.107630122e-07
-10.310268,-14.606226,3.859998714e-08
-9.413723,-14.606226,3.942128258e-08
-8.517178,-14.606226,1.195092318e-07
-7.620633,-14.606226,1.748734714e-07
-6.724088,-14.606226,1.005420759e-07
-5.827543,-14.606226,2.511094381e-07
-4.930998,-14.606226,1.168838530e-08
-4.034453,-14.606226,1.780955636e-07
-3.137908,-14.606226,8.777155381e-08
-2.241363,-14.606226,1.187197833e-07
-1.344818,-14.606226,2.020722724e-07
-0.448273,-14.606226,2.684508148e-08
0.448273,-14.606226,-2.674641707e-08
1.344818,-14.606226,4.308944223e-09
2.241363,-14.606226,-4.895590891e-08
3.137908,-14.606226,-1.914288755e-07
4.034453,-14.606226,-1.465312289e-07
4.930998,-14.606226,9.838378533e-09
5.827543,-14.606226,-1.092143093e-07
6.724088,-14.606226,5.782124889e-08
7.620633,-14.606226,-1.764752018e-08
8.517178,-14.606226,-1.196438913e-08
9.413723,-14.606226,1.789731927e-07
10.310268,-14.606226,-6.313365119e-08
11.206813,-14.606226,8.064193813e-08
12.103358,-14.606226,4.128013283e-08
12.999903,-14.606226,4.631342725e-08
13.896448,-14.606226,-1.361145431e-07
14.792993,-14.606226,-1.005565880e-07
15.689538,-14.606226,-7.455997333e-08
16.586083,-14.606226,-1.357044525e-07
17.482628,-14.606226,-1.392269120e-07
18.379173,-14.606226,-1.881511493e-08
19.275718,-14.606226,4.178611130e-08
20.172264,-14.606226,5.031522434e-08
21.068809,-14.606226,1.826437875e-07
21.965354,-14.606226,-5.447815584e-08
22.861899,-14.606226,7.882936017e-09
23.758444,-14.606226,-9.092103465e-08
24.654989,-14.606226,9.284933287e-08
25.551534,-14.606226,7.406874303e-08
26.448079,-14.606226,8.660780603e-08
27.344624,-14.606226,1.607644458e-07
28.241169,-14.606226,-2.676531270e-08
-28.241169,-14.142537,-1.854202239e-07
-27.344624,-14.142537,2.233490470e-07
-26.448079,-14.142537,-1.178591217e-07
-25.551534,-14.142537,-7.286074482e-08
-24.654989,-14.142537,-1.489404140e-07
-23.758444,-14.142537,-8.192380345e-08
-22.861899,-14.142537,-1.868273709e-07
