x_norm,y_norm,sigma_MPa
0.535453,0.694739,-6.277043
0.881200,0.133337,-9.047278
0.377067,0.011290,-17.490770
0.571978,0.549095,10.165189
0.619548,0.361637,12.215880
0.115880,0.286316,10.551446
0.943286,0.919016,9.591309
0.949984,0.696502,-2.738242
0.852628,0.651129,4.596677
0.190149,0.420817,-2.841742
0.126586,0.214993,-7.089868
0.798788,0.028961,-18.029962
0.741564,0.986332,-7.093589
0.543974,0.656776,21.107767
0.427996,0.702593,-2.927706
0.218126,0.147465,-5.632825
0.099021,0.567469,6.466875
0.112983,0.948599,-2.844869
0.360576,0.001869,10.864550
0.827987,0.486821,-10.858382
0.435356,0.669846,-13.531665
0.340254,0.495735,8.622990
0.067918,0.552826,7.100813
0.128916,0.886246,-7.350591
0.184056,0.494700,3.593427
0.661718,0.586716,9.920096
0.215975,0.511436,2.366538
0.460830,0.128159,11.671059
0.538042,0.804780,-3.160348
0.159127,0.991373,4.305721
0.613098,0.967068,4.017479
0.934471,0.947614,-6.107231
0.818669,0.805732,-10.540448
0.102419,0.384224,-5.290922
0.316662,0.027305,17.308406
0.797824,0.960823,19.318702
0.952351,0.774778,6.269361
0.387851,0.175081,-15.339140
0.421587,0.358697,5.358722
0.128118,0.995448,-0.729467
0.213132,0.828810,-2.766860
0.060548,0.268238,19.633459
0.668838,0.874505,13.170026
0.513612,0.226519,-19.265500
0.081370,0.713146,-20.253341
0.091428,0.868714,-2.271020
0.985222,0.271255,-0.375271
0.568244,0.397467,15.219999
0.817405,0.285538,-0.521249
0.390541,0.230003,-5.279316
0.635405,0.210469,-6.309184
0.727491,0.826610,3.090103
0.998952,0.241388,-5.734072
0.472231,0.669021,-10.776226
0.456351,0.612449,-6.458255
0.506346,0.483554,-12.620632
0.206205,0.875944,-4.912522
0.103184,0.133524,12.077938
0.160997,0.535263,6.900873
0.057048,0.887960,3.393433
0.078485,0.930221,-6.138301
0.479882,0.320124,3.428541
0.672073,0.863725,-11.344577
0.054120,0.622357,-8.169289
0.953846,0.270597,-11.760150
0.565376,0.132818,-2.372461
0.312972,0.642091,-3.506969
0.371405,0.501994,-7.947572
0.146649,0.361640,-12.286859
0.366861,0.895119,19.260214
0.785453,0.360137,7.414313
0.729956,0.375242,3.530347
0.526465,0.258171,-4.083459
0.024889,0.172262,-4.716842
0.286065,0.929604,-6.198253
0.125273,0.548146,8.843782
0.487635,0.051888,-1.315822
0.680615,0.830748,-2.068816
0.360182,0.789228,0.758299
0.443502,0.056239,9.785816
0.231994,0.796903,-7.825217
0.164517,0.117364,-2.271552
0.336045,0.686933,-7.673701
0.975264,0.877925,6.502894
0.428011,0.001998,2.422672
0.829073,0.305241,-3.252797
0.376311,0.158376,-6.814627
0.448763,0.647263,8.329099
0.612479,0.718186,14.676908
0.560995,0.939712,-1.222479
0.762530,0.041503,0.123179
0.807997,0.784734,-2.322879
0.231128,0.660324,6.259418
0.014715,0.774477,0.519236
0.762244,0.305852,1.113542
0.179059,0.515090,10.788251
0.151218,0.165265,3.934337
0.880161,0.847301,-2.934235
0.851562,0.442761,1.990010
0.618076,0.690966,-2.167485
0.392002,0.161339,5.536422
0.912020,0.829027,-3.414673
0.287127,0.057967,-3.482012
0.096303,0.279984,-9.439608
0.311609,0.493720,17.740767
0.051485,0.119942,-13.402418
0.779666,0.797538,-7.299775
0.219099,0.992918,-5.947578
0.147204,0.415205,1.064935
0.733382,0.341488,4.314465
0.394532,0.220948,-6.282725
0.639467,0.509938,-7.535653
0.110865,0.191848,1.007154
0.009670,0.937493,-20.959897
0.197573,0.772817,1.673743
0.388625,0.948142,8.224358
0.067313,0.201133,13.121340
0.810062,0.839927,9.350507
0.200780,0.991733,8.564727
0.147385,0.448674,-9.978183
0.286111,0.818217,-4.687325
0.468157,0.752421,-2.264167
0.595858,0.167774,-6.954108
0.478346,0.388658,6.945759
0.492519,0.990193,5.684242
0.107854,0.986531,-9.361395
0.887050,0.991639,-2.826460
0.252890,0.817496,3.198816
0.976377,0.480086,18.908498
0.517498,0.900219,-7.537181
0.162120,0.127815,-6.572573
0.582226,0.375567,5.856192
0.511622,0.573940,-4.526902
0.102092,0.098360,1.822685
0.795463,0.632570,12.110271
0.654070,0.759565,0.610871
0.327234,0.787633,-11.044874
0.788099,0.915842,5.144673
0.852578,0.981039,-5.860053
0.857975,0.348503,0.372566
0.344406,0.656509,6.331041
0.453637,0.593792,-9.923095
0.388849,0.176028,4.919703
0.941278,0.527164,3.901634
0.041706,0.849086,-0.341399
0.555721,0.137390,12.688315
0.303489,0.419415,6.189909
