x_norm,y_norm,sigma_MPa
0.957553,0.481315,-0.880963
0.114946,0.077993,0.298127
0.728120,0.744756,5.187775
0.696580,0.972171,-0.809839
0.981905,0.303038,2.426244
0.345232,0.165852,5.544449
0.508002,0.717220,-5.511242
0.347321,0.176665,-3.927562
0.018704,0.146865,-5.809773
0.829891,0.788842,0.523382
0.321887,0.358364,-5.121983
0.427683,0.816233,6.215808
0.021847,0.541402,-8.891662
0.594772,0.892937,1.363431
0.200670,0.966940,1.837490
0.702296,0.764640,4.350069
0.535249,0.557413,-2.389598
0.868553,0.966945,-6.791577
0.477426,0.842070,-0.442104
0.817825,0.652134,0.070180
0.335004,0.169283,-2.072661
0.194518,0.845482,2.443231
0.331913,0.464750,5.417331
0.641396,0.635677,-1.085408
0.231063,0.040887,2.700444
0.059552,0.851138,3.146838
0.313997,0.129136,-14.519377
0.776507,0.079690,-8.796062
0.494004,0.833641,-0.165413
0.415939,0.254020,7.552464
0.725455,0.900247,-3.872456
0.777516,0.547540,2.948480
0.536355,0.567529,-2.353486
0.144121,0.687244,-2.295149
0.931584,0.097438,-2.551462
0.485156,0.814846,1.528751
0.288065,0.523914,-1.230949
0.696650,0.322393,-3.497598
0.426071,0.108515,-4.677659
0.666561,0.581538,-5.643893
0.418047,0.130353,-10.732476
0.008436,0.874273,3.772216
0.514348,0.974096,0.413248
0.028940,0.257449,-2.446927
0.532051,0.606517,6.601910
0.550011,0.073760,-3.383959
0.834901,0.234126,0.191288
0.465779,0.334832,2.881299
0.810213,0.447570,-6.498888
0.655080,0.124200,-1.322725
0.294423,0.613183,1.938685
0.100562,0.676569,7.337850
0.334479,0.514329,-0.095138
0.646031,0.931425,-3.539404
0.610333,0.051701,-8.310861
0.830451,0.460650,4.516306
0.296346,0.838684,0.470420
0.475824,0.781194,-1.305392
0.948910,0.532246,5.089749
0.468875,0.500615,-11.107991
0.488393,0.898992,-1.038421
0.156586,0.225744,-7.737111
0.469896,0.817875,-8.029802
0.451980,0.410269,8.192638
0.447846,0.362974,-7.312490
0.772893,0.124522,-0.247190
0.855308,0.707526,1.730941
0.223397,0.880306,-1.979210
0.354756,0.564322,6.579562
0.212958,0.267202,-11.270187
0.456119,0.946442,-9.858832
0.706474,0.899353,6.696040
0.308745,0.664711,-3.384214
0.503196,0.433021,-5.136460
0.546384,0.479457,1.916820
0.772472,0.848519,-9.604538
0.802841,0.367851,10.213019
0.076807,0.245404,0.289303
0.772038,0.612633,12.845031
0.161907,0.232630,3.131809
0.292893,0.050526,-6.930212
0.461020,0.724985,-1.814586
0.885776,0.745274,3.378797
0.365575,0.681839,2.208938
0.559148,0.640913,9.045406
0.277383,0.782163,-0.883894
0.253625,0.085985,-6.816959
0.568284,0.284349,-9.627842
0.978747,0.877580,0.213659
0.849841,0.903837,-1.299665
0.694192,0.959427,6.652145
