x_mm,y_mm,z_m
-21.321319,-17.223029,-2.531358490e-07
-20.644451,-17.223029,-1.157955855e-07
-19.967584,-17.223029,-1.858947690e-07
-19.290717,-17.223029,-2.492762581e-07
-18.613850,-17.223029,-1.211479461e-07
-17.936982,-17.223029,-1.590507904e-07
-17.260115,-17.223029,-1.602210857e-07
-16.583248,-17.223029,-1.311364981e-07
-15.906381,-17.223029,3.661569239e-09
-15.229513,-17.223029,8.564165214e-09
-14.552646,-17.223029,5.949062737e-12
-13.875779,-17.223029,5.214651907e-08
-13.198912,-17.223029,-2.121459709e-08
-12.522044,-17.223029,1.353823806e-09
-11.845177,-17.223029,-9.217804549e-08
-11.168310,-17.223029,3.188044307e-07
-10.491443,-17.223029,1.337501359e-08
-9.814575,-17.223029,7.586962631e-08
-9.137708,-17.223029,-1.594262564e-08
-8.460841,-17.223029,-4.403130715e-09
-7.783973,-17.223029,-2.012896577e-07
-7.107106,-17.223029,3.156748786e-08
-6.430239,-17.223029,8.606122001e-08
-5.753372,-17.223029,7.043994202e-08
-5.076504,-17.223029,1.184909915e-07
-4.399637,-17.223029,8.704355862e-08
-3.722770,-17.223029,1.393046448e-08
-3.045903,-17.223029,-5.562034526e-08
-2.369035,-17.223029,5.102877129e-08
-1.692168,-17.223029,1.386855312e-07
-1.015301,-17.223029,2.967897853e-07
-0.338434,-17.223029,-1.977840909e-08
0.338434,-17.223029,9.809427969e-08
1.015301,-17.223029,1.628197637e-07
1.692168,-17.223029,-4.121938941e-08
2.369035,-17.223029,5.833511458e-08
3.045903,-17.223029,2.005877312e-07
3.722770,-17.223029,1.335280143e-07
4.399637,-17.223029,1.184796688e-07
5.076504,-17.223029,1.324934208e-07
5.753372,-17.223029,2.582111535e-08
6.430239,-17.223029,1.962345492e-09
7.107106,-17.223029,-1.900973028e-08
7.783973,-17.223029,-5.360157539e-08
8.460841,-17.223029,5.175659496e-08
9.137708,-17.223029,-1.354648109e-07
9.814575,-17.223029,6.558246481e-08
10.491443,-17.223029,-4.517576492e-08
11.168310,-17.223029,-2.958426178e-08
11.845177,-17.223029,-6.324571303e-08
12.522044,-17.223029,-7.740109677e-09
13.198912,-17.223029,-8.276548038e-08
13.875779,-17.223029,-1.164282801e-07
14.552646,-17.223029,1.609289604e-08
15.229513,-17.223029,4.070810591e-08
15.906381,-17.223029,-3.063615068e-08
16.583248,-17.223029,2.358914552e-08
17.260115,-17.223029,8.036831333e-08
17.936982,-17.223029,5.400738803e-08
18.613850,-17.223029,-6.683191579e-08
19.290717,-17.223029,-2.617792723e-08
19.967584,-17.223029,-2.027139465e-08
20.644451,-17.223029,-1.068002082e-07
21.321319,-17.223029,-2.162200300e-07
-21.321319,-16.676266,-4.372962556e-07
-20.644451,-16.676266,-1.270482770e-07
-19.967584,-16.676266,-3.011900867e-07
-19.290717,-16.676266,-1.542572381e-07
-18.613850,-16.676266,-4.064618327e-07
-17.936982,-16.676266,-2.788185942e-07
-17.260115,-16.676266,-3.362355347e-07
-16.583248,-16.676266,-6.308353777e-08
