r_by_R,U_m_per_s
0.0,8.569257626521457
0.015873015873015872,8.549692702985247
0.031746031746031744,8.52985540130327
0.047619047619047616,8.509737369648613
0.06349206349206349,8.489329855586618
0.07936507936507936,8.468623679689946
0.09523809523809523,8.447609206927266
0.1111111111111111,8.426276315594992
0.12698412698412698,8.404614363533092
0.14285714285714285,8.38261215133337
0.15873015873015872,8.360257882211355
0.1746031746031746,8.337539118169978
0.19047619047619047,8.3144427320338
0.20634920634920634,8.290954854875391
0.2222222222222222,8.267060818289291
0.23809523809523808,8.242745090892068
0.25396825396825395,8.217991208337368
0.2698412698412698,8.192781696030146
0.2857142857142857,8.16709798360142
0.30158730158730157,8.140920310060517
0.31746031746031744,8.114227618371126
0.3333333333333333,8.086997437995661
0.3492063492063492,8.05920575371206
0.36507936507936506,8.030826858720532
0.38095238095238093,8.001833189714025
0.3968253968253968,7.972195141172454
0.4126984126984127,7.941880855640395
0.42857142857142855,7.910855986140135
0.4444444444444444,7.879083426129705
0.4603174603174603,7.846523001504561
0.47619047619047616,7.813131118017164
0.49206349206349204,7.778860356093013
0.5079365079365079,7.743659003278183
0.5238095238095237,7.707470512361641
0.5396825396825397,7.670232870440868
0.5555555555555556,7.631877860660867
0.5714285714285714,7.59233019380881
0.5873015873015872,7.5515064810525745
0.6031746031746031,7.509314011404366
0.6190476190476191,7.465649287316093
0.6349206349206349,7.420396258242688
0.6507936507936507,7.373424173708472
0.6666666666666666,7.324584952434256
0.6825396825396826,7.2737099295493595
0.6984126984126984,7.220605795489628
0.7142857142857142,7.165049471230904
0.7301587301587301,7.106781564653738
0.746031746031746,7.045497905517802
0.7619047619047619,6.980838434662196
0.7777777777777777,6.912372381172346
0.7936507936507936,6.839578120731577
0.8095238095238095,6.761815228617155
0.8253968253968254,6.678284760783305
0.8412698412698412,6.587971210184209
0.8571428571428571,6.489554861715421
0.873015873015873,6.381274179549264
0.8888888888888888,6.260699241832043
0.9047619047619047,6.124336065938616
0.9206349206349206,5.966881424553166
0.9365079365079365,5.779671032574013
0.9523809523809523,5.546956102825522
0.9682539682539681,5.234784825862895
0.9841269841269841,4.741268494113638
1.0,0.0
