r_by_R,k_m2_per_s2,epsilon_m2_per_s3
0.0,1.9798861519748163,147.94475503841218
0.015873015873015872,1.9798861519748163,150.33096076483815
0.031746031746031744,1.9798861519748163,152.79540274458964
0.047619047619047616,1.9798861519748163,155.3419927903328
0.06349206349206349,1.9798861519748163,157.9749079223723
0.07936507936507936,1.9798861519748163,160.69861323137872
0.09523809523809523,1.9798861519748163,163.51788714771874
0.1111111111111111,1.9798861519748163,166.43784941821372
0.12698412698412698,1.9798861519748163,169.4639921349085
0.14285714285714285,1.9798861519748163,172.60221421148088
0.15873015873015872,1.9798861519748163,175.8588597626409
0.1746031746031746,1.9798861519748163,179.24076091192245
0.19047619047619047,1.9798861519748163,182.75528563568565
0.20634920634920634,1.9798861519748163,186.41039134839932
0.2222222222222222,1.9798861519748163,190.21468504938707
0.23809523809523808,1.9798861519748163,194.17749098791597
0.25396825396825395,1.9798861519748163,198.30892696638227
0.2698412698412698,1.9798861519748163,202.6199905960862
0.2857142857142857,1.9798861519748163,207.122657053777
0.30158730158730157,1.9798861519748163,211.82999016863565
0.31746031746031744,1.9798861519748163,216.75626900976667
0.3333333333333333,1.9798861519748163,221.91713255761823
0.3492063492063492,1.9798861519748163,227.32974554682846
0.36507936507936506,1.9798861519748163,233.01298918549918
0.38095238095238093,1.9798861519748163,238.98768121589657
0.3968253968253968,1.9798861519748163,245.27683072157805
0.4126984126984127,1.9798861519748163,251.90593425459372
0.42857142857142855,1.9798861519748163,258.9033213172213
0.4444444444444444,1.9798861519748163,266.3005590691419
0.4603174603174603,1.9798861519748163,274.1329284535284
0.47619047619047616,1.9798861519748163,282.43998689151414
0.49206349206349204,1.9798861519748163,291.266236481874
0.5079365079365079,1.9798861519748163,300.6619215296763
0.5238095238095237,1.9798861519748163,310.68398558066554
0.5396825396825397,1.9798861519748163,321.39722646275743
0.5555555555555556,1.9798861519748163,332.87569883642743
0.5714285714285714,1.9798861519748163,345.20442842296177
0.5873015873015872,1.9798861519748163,358.48152182384484
0.6031746031746031,1.9798861519748163,372.82078269679863
0.6190476190476191,1.9798861519748163,388.35498197583195
0.6349206349206349,1.9798861519748163,405.2399811921724
0.6507936507936507,1.9798861519748163,423.6599803372711
0.6666666666666666,1.9798861519748163,443.83426511523646
0.6825396825396826,1.9798861519748163,466.02597837099836
0.6984126984126984,1.9798861519748163,490.5536614431561
0.7142857142857142,1.9798861519748163,517.8066426344424
0.7301587301587301,1.9798861519748163,548.2658569070568
0.746031746031746,1.9798861519748163,582.532472963748
0.7619047619047619,1.9798861519748163,621.3679711613311
0.7777777777777777,1.9798861519748163,665.7513976728545
0.7936507936507936,1.9798861519748163,716.9630436476897
0.8095238095238095,1.9798861519748163,776.7099639516639
0.8253968253968254,1.9798861519748163,847.3199606745422
0.8412698412698412,1.9798861519748163,932.0519567419963
0.8571428571428571,1.9798861519748163,1035.6132852688847
0.873015873015873,1.9798861519748163,1165.064945927496
0.8888888888888888,1.9798861519748163,1331.502795345709
0.9047619047619047,1.9798861519748163,1553.4199279033262
0.9206349206349206,1.9798861519748163,1864.1039134839925
0.9365079365079365,1.9798861519748163,2330.129891854992
0.9523809523809523,1.9798861519748163,3106.8398558066524
0.9682539682539681,1.9798861519748163,4660.2597837099665
0.9841269841269841,1.9798861519748163,9320.519567419933
1.0,1.9798861519748163,147944.75503841217
