sintering_temp,cooling_rate,porosity_avg,porosity_std,grain_size,thickness,max_temp_gradient,dwell_time,temp_avg,temp_std,stress_max,stress_avg,stress_std,stress_hotspot_count,max_hotspot_intensity,avg_crack_risk,max_crack_risk,avg_delamination_prob,max_delamination_prob,failure_risk_score,sample_id
1312.3620356542087,4.362767366200286,0.03887320557731953,0.007839100818002624,5.316179688061278e-06,0.003871085768398101,11.15190369425801,3.6696947280229826,877.1376735046935,162.20742354033817,2945405887.1914816,1966447897.5234046,374391972.7420951,250.0,1.175676198006618,0.9960747723433773,0.9999992331775738,1.0168099295276006e-06,1.7291695948666667e-06,0.3984305190233086,0
1485.2142919229748,3.9962088660826294,0.13741629440826408,0.027493348696229734,1.0024446490354391e-05,0.004753236319518643,42.66406375524164,3.9248599791406993,-180.12367590810584,619.6892837055653,3435415961.257844,1175690070.3961763,756311178.7520359,250.0,1.5280357796418476,0.7820915460078677,0.9999999999999549,4.723419194806812e-06,6.017671282190302e-06,0.312839452454664,1
1419.5981825434214,2.5853852125257406,0.03311256742762084,0.006565193761667914,3.700756728906647e-06,0.002399231910240598,15.953401614035865,0.6710540541957841,796.8176053977255,231.68403846450556,3136758955.690407,1758056053.090133,527711547.99451566,250.0,1.2449241157346533,0.9065948535229603,0.9999911400512111,8.982523573241228e-07,1.5003976540524428e-06,0.36263848036059854,2
1379.597545259111,6.465400030913392,0.07651152890470958,0.015263592187139194,1.633806949652608e-05,0.002634655669997736,6.450625089363593,2.7289457834519446,1127.7972513562643,93.6866404111507,3108448923.2351885,2516537986.4440274,215640033.0824501,250.0,1.1020662763715428,0.9999999998837394,0.999999999999994,4.12912517490904e-07,1.129147417623426e-06,0.4000002477010063,3
1246.805592132731,5.28961744457766,0.02570520483592769,0.005018558247056295,1.648462634974795e-05,0.0021179349467659275,22.414246800621058,2.6607278753537797,372.0962912567324,325.72079743367794,2796191459.0924525,893172615.8495834,665988174.7904104,250.0,1.4645899036710563,0.6711656576159767,0.9999999999923985,1.1090823637373546e-06,1.5292703959932977e-06,0.26846692849580894,4
1246.7983561008607,8.791308930916033,0.15333386527275616,0.03090714739265912,1.0206981825800822e-05,0.0013161769805530939,41.85702051705845,1.792058972980054,-387.0652577633622,608.0804303427614,3936618047.9976535,1346044100.9182136,847798102.6085174,250.0,1.5633139810026557,0.81880874275676,0.9999999999999996,1.2839493525800719e-06,1.5668341398620663e-06,0.32752426747231556,5
1217.4250836504598,1.2889862243385242,0.06658264640361887,0.01359949423564711,1.1098192714343493e-05,0.003948772748506401,24.434156285590763,2.4339649861770853,263.7302069156824,354.8732531872396,2595806024.2866106,727893123.216675,588144481.7132403,250.0,1.5912458380707164,0.5535218906681774,0.9999999985247572,2.250326573422665e-06,3.002151205901479e-06,0.22141010646321502,6
1459.8528437324806,6.794811347996137,0.031936274595130786,0.006220363912153724,4.892494603019963e-06,0.004580086068189576,26.15384332899087,2.095288832786224,438.8254563259528,379.9695297540592,3312705490.798196,1062433141.5608869,786227685.1818609,250.0,1.4637550340105483,0.5370304413219781,0.9999997567910698,2.798135745522144e-06,3.7977814258640436e-06,0.21481385541023856,7
1380.3345035229627,7.86653990660405,0.025607686005487892,0.0050660262596630016,7.606035000995596e-06,0.004162440053229411,7.123878595763342,3.736053188258648,1102.2664151809904,103.63974400903558,3204973880.8332853,2556305037.1918397,245989660.03171775,250.0,1.1021946871042654,0.9999968379208927,0.99999999500035,7.13961265118437e-07,1.8911788254515403e-06,0.39999916354511617,8
1412.4217733388136,7.835379122694763,0.11898091033431381,0.023835129408041576,7.363203247439129e-06,0.0007147407252291727,36.99725666255181,1.5470436949030566,-31.826797348918173,537.5665157465024,3091476519.638101,999946187.0039011,669090829.9997324,250.0,1.5659508190032148,0.6824166777477891,0.9999999997035751,6.166110343097541e-07,7.669450841319773e-07,0.2729670410657362,9
