timestamp,ambient_temperature_c,relative_humidity_pct,global_horizontal_irradiance_w_m2,direct_normal_irradiance_w_m2,diffuse_horizontal_irradiance_w_m2,wind_speed_m_s,wind_direction_deg,rainfall_mm_h,atmospheric_pressure_pa,dew_point_c,wet_bulb_temp_c,solar_elevation_deg,solar_azimuth_deg
2025-01-01 00:00:00-05:00,28.701096379330913,53.61708397909866,0.04884644514067371,-0.019228488348716183,-0.007611162733991196,2.703370903698438,239.97014025108646,-0.01623691773604715,100476.52146528436,18.860089764862707,22.176040111540804,-72.2756819095821,180.0206443321691
2025-01-01 00:15:00-05:00,27.016266473046837,39.6355863805942,0.008489255822737794,0.038460232444458,0.10254701898990495,1.862124490013101,332.74952667997513,-0.016014047525304633,100695.55646056292,12.766604354519128,18.204304763416317,-71.99270504372899,191.28728920933852
2025-01-01 00:30:00-05:00,28.478833501807344,63.93573993642553,0.05821737475201282,-0.08052766006230201,-0.01802426133536023,1.9423267013569365,211.07036551860645,-0.00492472030647695,100842.74213481294,20.488147052478467,22.805104293458797,-71.17035922005473,201.90241904211192
2025-01-01 00:45:00-05:00,29.98247248683363,72.87854330535664,-0.059698559151295995,-0.01777044527902363,-0.09672165438085951,3.640130234015222,183.90598210995464,-0.020923926747137653,100986.06663589664,24.768751393757725,25.95554143185281,-69.92474896167217,211.51866932908715
2025-01-01 01:00:00-05:00,26.163807979136127,62.40592199418366,-0.03830442123713626,0.0535291334837882,0.050791307236717376,4.214862641710743,312.3799486874133,-0.04256268487820816,101069.97730217435,19.002488744004562,21.16360347082815,-68.20312163031087,220.00886126316078
2025-01-01 01:15:00-05:00,25.907871386980492,40.144691350164805,0.05812434752898197,-0.008410838605162905,0.05039779509010041,4.9722579724590785,271.2645317381275,0.0494592441988018,101153.99913925731,11.107214989341161,17.150650188450328,-66.24494398160743,227.39707049183627
2025-01-01 01:30:00-05:00,29.702598491190304,50.13271347377186,0.0005471557391737092,0.01364083661389206,-0.0989470086898413,2.4737874412321723,275.7613921701243,-0.031204752519447293,101191.2696021927,17.450869985694272,21.571499413012507,-64.08102281682316,233.7433911969998
2025-01-01 01:45:00-05:00,27.991564773809515,67.25546269217577,-0.06312253025043324,0.05433844822685974,-0.035044981060403366,3.051942213082966,253.74500942053243,-0.0191763308173093,101220.4910717825,21.112025371724524,22.96662611337671,-61.743582931134796,239.30114832324242
2025-01-01 02:00:00-05:00,25.66687067317436,42.77427449767464,-0.06612689658086038,0.04461648266985851,0.021790527842326157,3.6332406182012,259.19465205734787,0.021470254004515542,101222.3265579263,13.49388308866708,17.81793075769144,-59.30122973961588,244.06071640076686
2025-01-01 02:15:00-05:00,27.494856864861912,55.945696837265054,-0.04054704026723524,-0.022002938651996096,0.026210163060853338,6.454798758690905,249.41040214935822,0.015937062307862647,101241.10209637856,18.529783974402857,21.46482167559594,-56.58717017635647,248.29931011060842
2025-01-01 02:30:00-05:00,25.5049255919048,62.559040645101824,0.00010627710789581414,-0.006519677610191819,-0.00023618817263602608,3.7285039516888165,241.8445554665797,-0.044671903117302486,101225.56755854638,17.936595271551983,20.286772126837402,-53.937406216658495,252.20959923657583
2025-01-01 02:45:00-05:00,25.599146550420635,44.919573260102666,0.023368978486339433,0.04523819508645068,0.0008912689466642238,5.895134345643251,252.74155257086298,0.03774909720553733,101206.80712261853,12.97121951849195,17.58703774874697,-51.25361667506412,255.64292393344255
2025-01-01 03:00:00-05:00,26.995560783361746,52.66054307632219,-0.01645299999720697,0.04697347436419494,-0.04692939365415923,4.088797944205344,251.46368101375785,0.026883516991920233,101171.04797790255,16.888327635231136,20.57612790659139,-48.50085587261305,258.895080739178
2025-01-01 03:15:00-05:00,23.310168641230963,21.611419887494165,0.019249959461975955,-0.0044025062657470585,-0.11999243567278435,5.6470818518816985,232.7404221891443,0.008898741709362713,101086.77867131212,1.0480326846888341,12.243970450313611,-45.609341075542936,261.81534951975283
2025-01-01 03:30:00-05:00,23.809842003350102,42.65399729428875,-0.021853324334680752,-0.0026772826146213386,0.10247536590917683,5.576348828022543,245.39836861401815,-0.021565842529074595,101076.11710069311,11.132655429361215,16.284732511369246,-42.9001952599549,264.6218110777898
2025-01-01 03:45:00-05:00,25.880625221008252,55.92826632829451,0.06119601008084588,0.013384184726692568,-0.048433363885335715,4.4613938121030445,157.3349602670017,-0.02033653452607043,101106.7390839026,15.385697078617866,19.12347753993345,-39.970170683923726,267.16398790389894
2025-01-01 04:00:00-05:00,25.629712334993464,42.34192873332985,0.12759200472861779,0.06834503450086464,0.008825284503224121,3.288924986728028,300.78069646789527,-0.010089855150080464,101143.29897545301,11.608574388113142,17.142530529563235,-37.101748549226855,269.72896496919685
2025-01-01 04:15:00-05:00,28.030524931527026,70.90859364489445,-0.019630636604221197,0.05337830603289782,-0.00794239978296681,4.314608611602736,287.5331589323014,-0.061591597056388295,101092.61083415465,22.333934001102307,24.355926133433695,-34.27456284803122,272.1002083498044
2025-01-01 04:30:00-05:00,26.456971150793212,40.08113191547579,0.023996640539947284,0.03466933518995092,0.044859877613677296,7.5934126433244,266.19375504712843,-0.0019634224298478173,101059.85770900328,11.670850141421013,17.185740385589774,-31.484078341819156,274.41468581965705
2025-01-01 04:45:00-05:00,25.44419222481937,50.40052137278569,0.019920541207505617,-0.05393346380319458,0.005744860674107925,6.400926069032825,280.6307797266356,0.044605102022349956,101158.28768562234,14.459543586662388,18.70474456897734,-28.698414575776972,276.7181399673603
