pore_diameter_um,material
2.4269190988187206,Ni-YSZ_anode
2.4103126288039904,Ni-YSZ_anode
2.56415045754319,Ni-YSZ_anode
2.662419309060505,Ni-YSZ_anode
3.560008125156029,Ni-YSZ_anode
1.329941494450978,Ni-YSZ_anode
2.6983049886747312,Ni-YSZ_anode
3.8250478239456513,Ni-YSZ_anode
3.2704072626103593,Ni-YSZ_anode
5.118493916971219,Ni-YSZ_anode
2.272584396751012,Ni-YSZ_anode
1.9368420850366372,Ni-YSZ_anode
5.380714899498371,Ni-YSZ_anode
2.125916913817523,Ni-YSZ_anode
1.7841719448594533,Ni-YSZ_anode
3.626993455343859,Ni-YSZ_anode
4.238717791406755,Ni-YSZ_anode
2.4524775853099015,Ni-YSZ_anode
1.013395393633474,Ni-YSZ_anode
4.223945333318553,Ni-YSZ_anode
1.4288852773592573,Ni-YSZ_anode
2.191268732880326,Ni-YSZ_anode
2.4182204543589028,Ni-YSZ_anode
3.0616165889025284,Ni-YSZ_anode
1.789969237273059,Ni-YSZ_anode
0.961210158134629,Ni-YSZ_anode
6.945115703475918,Ni-YSZ_anode
2.3774695264618204,Ni-YSZ_anode
9.661356891080139,Ni-YSZ_anode
1.718042962802667,Ni-YSZ_anode
2.1526295841628835,Ni-YSZ_anode
2.037824802458858,Ni-YSZ_anode
3.673119343309578,Ni-YSZ_anode
2.691518584153382,Ni-YSZ_anode
2.0470652154338542,Ni-YSZ_anode
2.06330032255844,Ni-YSZ_anode
1.592773442467417,Ni-YSZ_anode
1.9850528478978828,Ni-YSZ_anode
2.3005318600823874,Ni-YSZ_anode
2.117885840082658,Ni-YSZ_anode
1.4790950010903976,Ni-YSZ_anode
1.1092678761678902,Ni-YSZ_anode
3.995303886487515,Ni-YSZ_anode
3.090813560808481,Ni-YSZ_anode
3.2551346155520315,Ni-YSZ_anode
1.231063657313961,Ni-YSZ_anode
1.746042176904863,Ni-YSZ_anode
3.083277949335694,Ni-YSZ_anode
1.9074884747474332,Ni-YSZ_anode
1.401878309296694,Ni-YSZ_anode
1.247651714687308,Ni-YSZ_anode
2.5118642732701324,Ni-YSZ_anode
6.139801552499102,Ni-YSZ_anode
1.8812158877654361,Ni-YSZ_anode
4.301433182366001,Ni-YSZ_anode
3.2696078695014013,Ni-YSZ_anode
1.626031466417985,Ni-YSZ_anode
1.7623997254365888,Ni-YSZ_anode
1.7121306059035328,Ni-YSZ_anode
2.9238412029138843,Ni-YSZ_anode
5.19792089846974,Ni-YSZ_anode
3.8620092957502297,Ni-YSZ_anode
1.63969868557375,Ni-YSZ_anode
3.6023404817924267,Ni-YSZ_anode
2.0903268334199225,Ni-YSZ_anode
2.931718441681745,Ni-YSZ_anode
2.226371674842488,Ni-YSZ_anode
2.463570697468448,Ni-YSZ_anode
2.0915770104194062,Ni-YSZ_anode
2.540221526930199,Ni-YSZ_anode
1.8588941687209926,Ni-YSZ_anode
0.8438206659693429,Ni-YSZ_anode
1.0003289993466031,Ni-YSZ_anode
2.918251861137421,Ni-YSZ_anode
2.6139831828962987,Ni-YSZ_anode
4.302662373049095,Ni-YSZ_anode
1.7881420971900852,Ni-YSZ_anode
3.024712730164725,Ni-YSZ_anode
2.6949257792103882,Ni-YSZ_anode
3.2722201783117892,Ni-YSZ_anode
2.7733808119179573,Ni-YSZ_anode
1.8395478195022332,Ni-YSZ_anode
2.58498132447138,Ni-YSZ_anode
2.220251956941918,Ni-YSZ_anode
6.195091467370391,Ni-YSZ_anode
2.096009559604127,Ni-YSZ_anode
2.787288619435358,Ni-YSZ_anode
3.5154091557329044,Ni-YSZ_anode
3.0108103650959674,Ni-YSZ_anode
2.5150767018063065,Ni-YSZ_anode
2.244312604659827,Ni-YSZ_anode
2.762841385581537,Ni-YSZ_anode
4.351190991874973,Ni-YSZ_anode
2.693615151470237,Ni-YSZ_anode
3.0044663497160005,Ni-YSZ_anode
3.0577941875947663,Ni-YSZ_anode
1.729489378677139,Ni-YSZ_anode
4.113825694393461,Ni-YSZ_anode
3.051804667382738,Ni-YSZ_anode
1.865084646615514,Ni-YSZ_anode
2.8286120841193756,Ni-YSZ_anode
2.036462071786156,Ni-YSZ_anode
0.8071462367991182,Ni-YSZ_anode
2.17946277629872,Ni-YSZ_anode
2.136658716840572,Ni-YSZ_anode
1.0137678553754141,Ni-YSZ_anode
2.381366304461383,Ni-YSZ_anode
2.2569009761209284,Ni-YSZ_anode
2.0710891531665876,Ni-YSZ_anode
