position_um,Ni_at_percent,Zr_at_percent,Y_at_percent,Ce_at_percent,Gd_at_percent,La_at_percent,Sr_at_percent,Mn_at_percent,O_at_percent
0.0,45.01716873935412,43.628360004150316,5.263261847949966,0.0,0.0,0.0,0.0,0.0,6.091209408545587
2.0066889632107023,44.913355446777906,43.75596773539017,5.273377565155341,0.0,0.0,0.0,0.0,0.0,6.057299252676565
4.013377926421405,44.731861705931344,43.97361429386099,5.293574047339207,0.0,0.0,0.0,0.0,0.0,6.00094995286847
6.020066889632107,44.51496460467182,44.22139239516596,5.323560361800063,0.0,0.0,0.0,0.0,0.0,5.9400826383621785
8.02675585284281,44.30728619604388,44.43785508898065,5.362238726550038,0.0,0.0,0.0,0.0,0.0,5.892619988425427
10.033444816053512,44.14444015844537,44.57571217364985,5.4074428763854545,0.0,0.0,0.0,0.0,0.0,5.872404791519328
12.040133779264213,44.04816019164116,44.60773300590158,5.455469967074112,0.0,0.0,0.0,0.0,0.0,5.888636835383138
14.046822742474916,44.025096783129634,44.52697524373786,5.5011618517300835,0.0,0.0,0.0,0.0,0.0,5.946766121402428
16.05351170568562,44.06603791939758,44.348533616361166,5.5386586866415,0.0,0.0,0.0,0.0,0.0,6.04676977759976
18.06020066889632,44.145480690248284,44.1119397231981,5.563021591311594,0.0,0.0,0.0,0.0,0.0,6.179557995242014
20.066889632107024,44.22566750117436,43.877872657971785,5.571961157596057,0.0,0.0,0.0,0.0,0.0,6.324498683257798
22.073578595317727,44.268189989085336,43.711734599839865,5.566789250834373,0.0,0.0,0.0,0.0,0.0,6.453286160240433
24.080267558528426,44.249659051397956,43.65893420662222,5.551429994578106,0.0,0.0,0.0,0.0,0.0,6.539976747401735
26.08695652173913,44.17336180976538,43.724546395835766,5.530294061916421,0.0,0.0,0.0,0.0,0.0,6.57179773248243
28.093645484949832,44.066142607346556,43.87318528156203,5.5057962176509685,0.0,0.0,0.0,0.0,0.0,6.554875893440451
30.100334448160535,43.96296931513616,44.04877464408975,5.477206630742679,0.0,0.0,0.0,0.0,0.0,6.511049410031418
32.10702341137124,43.887220353620236,44.20254237139667,5.441698653273795,0.0,0.0,0.0,0.0,0.0,6.468538621709303
34.11371237458194,43.840248139459774,44.31134068689378,5.396174333281309,0.0,0.0,0.0,0.0,0.0,6.452236840365133
36.12040133779264,43.805527070898634,44.377734970734934,5.339635772895311,0.0,0.0,0.0,0.0,0.0,6.477102185471124
38.12709030100334,43.76261399637163,44.41720251494215,5.274646733701442,0.0,0.0,0.0,0.0,0.0,6.545536754984791
40.13377926421405,43.70031367464283,44.44356828074751,5.20803415959708,0.0,0.0,0.0,0.0,0.0,6.64808388501258
42.14046822742475,43.62031356508289,44.462443609321085,5.150447253425288,0.0,0.0,0.0,0.0,0.0,6.766795572170735
44.147157190635454,43.53144071930481,44.47395673979434,5.1143588623705645,0.0,0.0,0.0,0.0,0.0,6.880243678530262
46.15384615384615,43.440701262541864,44.47997102615551,5.110406770977985,0.0,0.0,0.0,0.0,0.0,6.968920940324637
48.16053511705685,43.34857945118525,44.48949746796101,5.143446018300775,0.0,0.0,0.0,0.0,0.0,7.018477062552959
50.16722408026756,43.252196227674276,44.51622529282781,5.210244909866061,0.0,0.0,0.0,0.0,0.0,7.021333569631858
52.17391304347826,43.15155094180606,44.57088173770168,5.299758150625158,0.0,0.0,0.0,0.0,0.0,6.977809169867097
54.180602006688964,43.052145714547514,44.65314635734489,5.395784615072179,0.0,0.0,0.0,0.0,0.0,6.898923313035422
56.187290969899664,42.96098585997276,44.75104039429764,5.480799872290646,0.0,0.0,0.0,0.0,0.0,6.807173873438965
58.19397993311037,42.880100935538636,44.847430562479296,5.54002571234619,0.0,0.0,0.0,0.0,0.0,6.7324427896358925
60.20066889632107,42.80453120639237,44.92930941673531,5.564884531572443,0.0,0.0,0.0,0.0,0.0,6.701274845299878
