pore_diameter_um,material
0.10826207566862518,YSZ_electrolyte
0.12046837040362218,YSZ_electrolyte
0.06937196569242447,YSZ_electrolyte
0.1016732975261209,YSZ_electrolyte
0.0621080722954958,YSZ_electrolyte
0.07329579464251076,YSZ_electrolyte
0.17181133924310119,YSZ_electrolyte
0.11334845487480776,YSZ_electrolyte
0.22386405379405894,YSZ_electrolyte
0.10686746863151558,YSZ_electrolyte
0.1254361062182016,YSZ_electrolyte
0.0736142518597313,YSZ_electrolyte
0.13874651750759118,YSZ_electrolyte
0.14239901277757558,YSZ_electrolyte
0.10371274729795867,YSZ_electrolyte
0.13481349029812012,YSZ_electrolyte
0.08821960159827358,YSZ_electrolyte
0.08879397679308866,YSZ_electrolyte
0.1859601230434271,YSZ_electrolyte
0.18759515415560107,YSZ_electrolyte
0.08839184515161655,YSZ_electrolyte
0.04446699161309735,YSZ_electrolyte
0.1602391249334449,YSZ_electrolyte
0.06068087394967684,YSZ_electrolyte
0.13406602802478046,YSZ_electrolyte
0.04269986203436143,YSZ_electrolyte
0.12865490655440512,YSZ_electrolyte
0.07838885118048257,YSZ_electrolyte
0.12510987940634605,YSZ_electrolyte
0.08467471888323307,YSZ_electrolyte
0.18747161982499358,YSZ_electrolyte
0.07180198913556432,YSZ_electrolyte
0.10679394343950242,YSZ_electrolyte
0.0868778780261166,YSZ_electrolyte
0.09329659330501773,YSZ_electrolyte
0.09523827923348376,YSZ_electrolyte
0.14117584466769112,YSZ_electrolyte
0.07768105662625276,YSZ_electrolyte
0.061721772120603174,YSZ_electrolyte
0.08728656888529628,YSZ_electrolyte
0.11063544330225694,YSZ_electrolyte
0.21657675778271382,YSZ_electrolyte
0.14451309284674155,YSZ_electrolyte
0.13221513867803522,YSZ_electrolyte
0.1183597602497435,YSZ_electrolyte
0.13835531377189866,YSZ_electrolyte
0.1883783321512662,YSZ_electrolyte
0.1355019491595398,YSZ_electrolyte
0.05610781256001111,YSZ_electrolyte
0.273834885441774,YSZ_electrolyte
0.09026304407948343,YSZ_electrolyte
0.24793950065272016,YSZ_electrolyte
0.04886291858904392,YSZ_electrolyte
0.04619198126099322,YSZ_electrolyte
0.06779619614392805,YSZ_electrolyte
0.14217996678718303,YSZ_electrolyte
0.15882900939776473,YSZ_electrolyte
0.07283151129072145,YSZ_electrolyte
0.03968320220240419,YSZ_electrolyte
0.10472155754135916,YSZ_electrolyte
0.10720190481773846,YSZ_electrolyte
0.1276865910744167,YSZ_electrolyte
0.030677301256345352,YSZ_electrolyte
0.17769355830854766,YSZ_electrolyte
0.1172448646848049,YSZ_electrolyte
0.1132624220635199,YSZ_electrolyte
0.16449200206763953,YSZ_electrolyte
0.062259395229517574,YSZ_electrolyte
0.11997289154130723,YSZ_electrolyte
0.06165583050251538,YSZ_electrolyte
0.07254258635351372,YSZ_electrolyte
0.08977166308658287,YSZ_electrolyte
0.11633523906073986,YSZ_electrolyte
0.08806004943168813,YSZ_electrolyte
0.07618275389249664,YSZ_electrolyte
0.1140260954150809,YSZ_electrolyte
0.10535435965925061,YSZ_electrolyte
0.08917824939878154,YSZ_electrolyte
0.11018045478861498,YSZ_electrolyte
0.0689091265739572,YSZ_electrolyte
0.13925014791802093,YSZ_electrolyte
0.07270691539882303,YSZ_electrolyte
0.03455187035243058,YSZ_electrolyte
0.2230914859267302,YSZ_electrolyte
0.135021956630115,YSZ_electrolyte
0.0541983849221052,YSZ_electrolyte
0.08068460422217666,YSZ_electrolyte
0.09368572544240723,YSZ_electrolyte
0.21843062465525948,YSZ_electrolyte
0.09809400635535917,YSZ_electrolyte
0.055222179242787425,YSZ_electrolyte
0.11084181449152322,YSZ_electrolyte
0.11073494352306085,YSZ_electrolyte
0.08460376033912986,YSZ_electrolyte
0.09298714831662618,YSZ_electrolyte
0.06246821597295935,YSZ_electrolyte
0.06744593144231036,YSZ_electrolyte
0.14874015249767844,YSZ_electrolyte
0.09868586396378164,YSZ_electrolyte
0.17245368257451818,YSZ_electrolyte
0.16852996957171387,YSZ_electrolyte
0.0993304153589064,YSZ_electrolyte
0.049591904561839956,YSZ_electrolyte
0.06422518481373396,YSZ_electrolyte
0.21146859930508852,YSZ_electrolyte
0.10080867087554798,YSZ_electrolyte
0.07329699853117606,YSZ_electrolyte
0.12626057815537758,YSZ_electrolyte
0.20703991331033578,YSZ_electrolyte
0.1497996569811562,YSZ_electrolyte
0.07023111803647542,YSZ_electrolyte
0.11349738833944974,YSZ_electrolyte
0.2502095106163687,YSZ_electrolyte
0.10590859653852233,YSZ_electrolyte
0.028570933867430974,YSZ_electrolyte
0.09852384065993496,YSZ_electrolyte
0.11959576280054422,YSZ_electrolyte
0.2656440779674741,YSZ_electrolyte
0.118328115867059,YSZ_electrolyte
0.07935262153625328,YSZ_electrolyte
0.08331022475276643,YSZ_electrolyte
0.05581197039692734,YSZ_electrolyte
0.1963514014913555,YSZ_electrolyte
0.07105326321371225,YSZ_electrolyte
0.09333254494770062,YSZ_electrolyte
0.17373078908441605,YSZ_electrolyte
0.07433120392330522,YSZ_electrolyte
0.08930161264342014,YSZ_electrolyte
0.08152866603546396,YSZ_electrolyte
0.05557137931466355,YSZ_electrolyte
0.07375171264286663,YSZ_electrolyte
0.11658017459447956,YSZ_electrolyte
0.07965860103266563,YSZ_electrolyte
0.12732325368391326,YSZ_electrolyte
0.11946619305913418,YSZ_electrolyte
0.2683538089296984,YSZ_electrolyte
0.0560736125556528,YSZ_electrolyte
0.04455389093952632,YSZ_electrolyte
0.1110927018521662,YSZ_electrolyte
0.12240726846895328,YSZ_electrolyte
0.06600698306293189,YSZ_electrolyte
0.048905707414366506,YSZ_electrolyte
0.14579576903452487,YSZ_electrolyte
0.16756139815591678,YSZ_electrolyte
0.04235220982296877,YSZ_electrolyte
0.11282897074256375,YSZ_electrolyte
0.21799618926067604,YSZ_electrolyte
0.15869205060656286,YSZ_electrolyte
0.1013104168191819,YSZ_electrolyte
0.3712243926921446,YSZ_electrolyte
0.16907652107181292,YSZ_electrolyte
0.07895143207238223,YSZ_electrolyte
0.47408070887865966,YSZ_electrolyte
0.09782512525519722,YSZ_electrolyte
0.08891223599238614,YSZ_electrolyte
0.11423027474722972,YSZ_electrolyte
0.13658310376276359,YSZ_electrolyte
0.037181576443862316,YSZ_electrolyte
0.17858573433233846,YSZ_electrolyte
0.03517563713171819,YSZ_electrolyte
0.0866383864178235,YSZ_electrolyte
0.10945082457093566,YSZ_electrolyte
0.04896407430018221,YSZ_electrolyte
0.03794895885834628,YSZ_electrolyte
0.050559983126101674,YSZ_electrolyte
0.06447182148011373,YSZ_electrolyte
0.16014908657937288,YSZ_electrolyte
0.10645118062913568,YSZ_electrolyte
0.06356671060224134,YSZ_electrolyte
0.09852981868865428,YSZ_electrolyte
0.24297828509988884,YSZ_electrolyte
0.12014487590875958,YSZ_electrolyte
0.19193955064387952,YSZ_electrolyte
0.1756262637663893,YSZ_electrolyte
0.05935046477546318,YSZ_electrolyte
0.09161532060499163,YSZ_electrolyte
0.09848770671049989,YSZ_electrolyte
0.08252945282107649,YSZ_electrolyte
0.02775158831623891,YSZ_electrolyte
0.16779832366722355,YSZ_electrolyte
0.12027815789420991,YSZ_electrolyte
0.07874872418551138,YSZ_electrolyte
0.15883067454585664,YSZ_electrolyte
0.27040283076909055,YSZ_electrolyte
0.0832571178037276,YSZ_electrolyte
0.12039693548998055,YSZ_electrolyte
0.18527731484093515,YSZ_electrolyte
0.06194918629431572,YSZ_electrolyte
0.03443981406201282,YSZ_electrolyte
0.12039613958748525,YSZ_electrolyte
0.10139265708939098,YSZ_electrolyte
0.065569266474377,YSZ_electrolyte
0.1263631419680014,YSZ_electrolyte
0.1444348208877125,YSZ_electrolyte
0.18308816879805329,YSZ_electrolyte
0.3404717428428417,YSZ_electrolyte
0.14034116918204756,YSZ_electrolyte
0.05204865116871645,YSZ_electrolyte
0.0438243880271296,YSZ_electrolyte
0.06660322556465792,YSZ_electrolyte
0.0883343722867847,YSZ_electrolyte
0.05905747764497009,YSZ_electrolyte
0.08992866693790984,YSZ_electrolyte
0.0962351546312536,YSZ_electrolyte
0.05302140082876872,YSZ_electrolyte
0.09036755610296357,YSZ_electrolyte
0.2572492955108129,YSZ_electrolyte
0.1308589608008359,YSZ_electrolyte
0.061405538625302146,YSZ_electrolyte
0.07801533649535645,YSZ_electrolyte
0.18586918979935377,YSZ_electrolyte
0.08764399941476499,YSZ_electrolyte
0.04469675635304333,YSZ_electrolyte
0.07457382408990526,YSZ_electrolyte
0.10870532110732156,YSZ_electrolyte
0.08948110497521575,YSZ_electrolyte
0.08604356938401088,YSZ_electrolyte
0.14109154030884788,YSZ_electrolyte
0.11431625266977338,YSZ_electrolyte
0.09597286332981375,YSZ_electrolyte
0.09376424691082595,YSZ_electrolyte
0.030518199203687958,YSZ_electrolyte
0.09023928825600462,YSZ_electrolyte
0.056522622032221234,YSZ_electrolyte
0.06782065159553284,YSZ_electrolyte
0.30172230612115974,YSZ_electrolyte
0.2800174668785268,YSZ_electrolyte
0.18063356169213562,YSZ_electrolyte
0.07168583343046472,YSZ_electrolyte
0.08835537551370035,YSZ_electrolyte
0.10385774293582481,YSZ_electrolyte
0.07526094805745497,YSZ_electrolyte
0.06896941938071943,YSZ_electrolyte
0.1579555541430906,YSZ_electrolyte
0.119619215563298,YSZ_electrolyte
0.1739155915653376,YSZ_electrolyte
0.09871870236103374,YSZ_electrolyte
0.12085531898430428,YSZ_electrolyte
0.18564610223317773,YSZ_electrolyte
0.15353259260895144,YSZ_electrolyte
0.06274504533025094,YSZ_electrolyte
0.14664228125416925,YSZ_electrolyte
0.11951931809038173,YSZ_electrolyte
0.1526275050200264,YSZ_electrolyte
0.13732703927990203,YSZ_electrolyte
0.1392953621301018,YSZ_electrolyte
0.08994396993429479,YSZ_electrolyte
0.081545228800377,YSZ_electrolyte
0.037784858315024504,YSZ_electrolyte
0.08578562725955627,YSZ_electrolyte
0.1193201129816235,YSZ_electrolyte
0.16234885733581766,YSZ_electrolyte
0.11689545244804105,YSZ_electrolyte
0.06777591672975654,YSZ_electrolyte
0.07974170131659118,YSZ_electrolyte
0.06918408687953534,YSZ_electrolyte
0.11504307522947842,YSZ_electrolyte
0.16807744115353415,YSZ_electrolyte
0.13613771829741356,YSZ_electrolyte
0.09392295447487507,YSZ_electrolyte
0.1130938269605177,YSZ_electrolyte
0.15521909099505307,YSZ_electrolyte
0.07232733739163573,YSZ_electrolyte
0.038837195658386815,YSZ_electrolyte
0.08460017127730395,YSZ_electrolyte
0.07196072244024002,YSZ_electrolyte
0.08072464155867022,YSZ_electrolyte
0.09180634949804227,YSZ_electrolyte
0.050128721279227316,YSZ_electrolyte
0.11555537441474,YSZ_electrolyte
0.09693905673963192,YSZ_electrolyte
0.04079076545791833,YSZ_electrolyte
0.3103961940319136,YSZ_electrolyte
0.14758751374186097,YSZ_electrolyte
0.08793785756180723,YSZ_electrolyte
0.1663579909141026,YSZ_electrolyte
0.10649886211610873,YSZ_electrolyte
0.04704929506904183,YSZ_electrolyte
0.04461280143611242,YSZ_electrolyte
0.042276722152625054,YSZ_electrolyte
0.13454523136502514,YSZ_electrolyte
0.11738715968917231,YSZ_electrolyte
0.07574041124792788,YSZ_electrolyte
0.05912483215107743,YSZ_electrolyte
0.1597799194497758,YSZ_electrolyte
0.10192672906108367,YSZ_electrolyte
0.12800476722411186,YSZ_electrolyte
0.04638025678783473,YSZ_electrolyte
0.09489041451165393,YSZ_electrolyte
0.06289250557218747,YSZ_electrolyte
0.1193008464438341,YSZ_electrolyte
0.06220021296568544,YSZ_electrolyte
0.15346326056560086,YSZ_electrolyte
0.060289600107507224,YSZ_electrolyte
0.1292126376391872,YSZ_electrolyte
0.05733864363954488,YSZ_electrolyte
0.1210798691309962,YSZ_electrolyte
0.049355929479511715,YSZ_electrolyte
0.08384291663322188,YSZ_electrolyte
0.15466441380727836,YSZ_electrolyte
0.07852989970331899,YSZ_electrolyte
0.04973533765443567,YSZ_electrolyte
0.1364936582382495,YSZ_electrolyte
0.04974417744830342,YSZ_electrolyte
0.10596883054661907,YSZ_electrolyte
0.14753576909599,YSZ_electrolyte
0.1680575023047816,YSZ_electrolyte
0.07368485378568573,YSZ_electrolyte
0.11478004746068782,YSZ_electrolyte
0.13721529917379813,YSZ_electrolyte
0.0763905286426426,YSZ_electrolyte
0.09677958968242373,YSZ_electrolyte
0.10567736815274786,YSZ_electrolyte
0.06888799976949375,YSZ_electrolyte
0.07414384416667698,YSZ_electrolyte
0.06956242530951258,YSZ_electrolyte
0.1370514403611285,YSZ_electrolyte
0.24180558117216489,YSZ_electrolyte
0.08318861666746444,YSZ_electrolyte
0.17452122105675677,YSZ_electrolyte
0.14183647816961426,YSZ_electrolyte
0.07587857228182653,YSZ_electrolyte
0.10553750955772201,YSZ_electrolyte
