position_um,Ni_at_percent,Zr_at_percent,Y_at_percent,Ce_at_percent,Gd_at_percent,La_at_percent,Sr_at_percent,Mn_at_percent,O_at_percent
0.0,40.19181937721711,42.50225981177774,5.425216289228149,0.0,0.0,0.0,0.0,0.0,7.0327461790293
2.0066889632107023,39.025373601052806,42.53680249186165,5.440312672626639,0.0,0.0,0.0,0.0,0.0,7.0082368902626575
4.013377926421405,41.98431440580431,42.603278980323225,5.464328336861473,0.0,0.0,0.0,0.0,0.0,6.958007903154989
6.020066889632107,40.87186643991238,42.69721616485005,5.486791286748447,0.0,0.0,0.0,0.0,0.0,6.881239480333816
8.02675585284281,41.90134523721921,42.81373940977103,5.496018351760255,0.0,0.0,0.0,0.0,0.0,6.778759534833148
10.033444816053512,40.35993123923256,42.9523109028546,5.482625718872073,0.0,0.0,0.0,0.0,0.0,6.651675028234212
12.040133779264213,38.31262101908411,43.118277908215674,5.442466579242917,0.0,0.0,0.0,0.0,0.0,6.500290275139584
14.046822742474916,41.241568132949126,43.31923758946352,5.378782065277921,0.0,0.0,0.0,0.0,0.0,6.326076390389216
16.05351170568562,41.08213859313718,43.55448521186563,5.301302259916894,0.0,0.0,0.0,0.0,0.0,6.137991673043533
18.06020066889632,40.24127707333119,43.80538435171397,5.223505901297633,0.0,0.0,0.0,0.0,0.0,5.956921762123542
20.066889632107024,41.36704623137025,44.03502453432631,5.158184908397886,0.0,0.0,0.0,0.0,0.0,5.813798513786551
22.073578595317727,42.14251570860021,44.1989462088338,5.1143173709415475,0.0,0.0,0.0,0.0,0.0,5.739588832258049
24.080267558528426,39.35828673866888,44.26354338510815,5.096127670039659,0.0,0.0,0.0,0.0,0.0,5.751473063524545
26.08695652173913,39.72428042388782,44.22060517192229,5.104290973488561,0.0,0.0,0.0,0.0,0.0,5.843259703172894
28.093645484949832,38.18156480161017,44.09112281607461,5.137597286568707,0.0,0.0,0.0,0.0,0.0,5.985677809864122
30.100334448160535,41.17680084966385,43.91713165408165,5.1937041156316734,0.0,0.0,0.0,0.0,0.0,6.137752096210297
32.10702341137124,38.33948807619477,43.74595933789095,5.268877168316818,0.0,0.0,0.0,0.0,0.0,6.2644025711568405
34.11371237458194,38.10664566857588,43.61544506264772,5.3573814681716705,0.0,0.0,0.0,0.0,0.0,6.351466494971472
36.12040133779264,41.48609133484095,43.54400897134435,5.451732687955329,0.0,0.0,0.0,0.0,0.0,6.409889173344828
38.12709030100334,42.0502971503914,43.52866214814869,5.543598042078068,0.0,0.0,0.0,0.0,0.0,6.4671805960379025
40.13377926421405,41.606947374091426,43.54974338573221,5.62469125563817,0.0,0.0,0.0,0.0,0.0,6.550374212699303
42.14046822742475,37.82218173256158,43.580854895544604,5.686460631408119,0.0,0.0,0.0,0.0,0.0,6.6703447712628305
44.147157190635454,40.64593111506059,43.60177077973071,5.7203892386839446,0.0,0.0,0.0,0.0,0.0,6.81514512916744
46.15384615384615,40.97115787568656,43.607196219732415,5.719302991264201,0.0,0.0,0.0,0.0,0.0,6.956143229884583
48.16053511705685,40.86642820329836,43.607659751185714,5.6806794561766,0.0,0.0,0.0,0.0,0.0,7.062043297535281
50.16722408026756,37.57177174832799,43.62110600654561,5.610474081806604,0.0,0.0,0.0,0.0,0.0,7.112966226240232
52.17391304347826,39.189586800813245,43.66202890550395,5.524436279667362,0.0,0.0,0.0,0.0,0.0,7.106627705213338
54.180602006688964,38.57060394651177,43.734958263656495,5.44550644150347,0.0,0.0,0.0,0.0,0.0,7.055263888126742
56.187290969899664,38.02818559085364,43.836057491816135,5.3970377897702235,0.0,0.0,0.0,0.0,0.0,6.976934506336259
58.19397993311037,37.69010279693096,43.96067222032813,5.394279497505859,0.0,0.0,0.0,0.0,0.0,6.887915446870883
60.20066889632107,40.57874897396857,44.10848817084459,5.437911489651643,0.0,0.0,0.0,0.0,0.0,6.800523048702754
62.207357859531776,38.546270567991954,44.28376719280432,5.512812171042496,0.0,0.0,0.0,0.0,0.0,6.725014895875102
64.21404682274247,40.95236048008773,44.48861162292614,5.592956636323089,0.0,0.0,0.0,0.0,0.0,6.672038246706029
